"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"AOC3",-13.945353185697,8.85894226769231,-7.54160204500729,7.22342316200966e-08,1.13072999643361e-06,8.14034850662981,"AOC3"
"RRAS",-11.5572350142424,7.80614577576923,-7.53705717994049,7.30010191715063e-08,1.13718577922992e-06,8.12983544453631,"RRAS"
"GPX1",-1.44001447636365,16.3145099438462,-7.52921069908379,7.43445172746303e-08,1.15251959388545e-06,8.11167872825621,"GPX1"
"RNF213",10.9479622947273,8.88550146038462,7.5267514182301,7.47707943679325e-08,1.15355518810911e-06,8.10598628615248,"RNF213"
"S100A10",-13.0089899527273,8.19193390153846,-7.52017374637837,7.59232727493848e-08,1.16573101556352e-06,8.09075716154253,"S100A10"
"SEC23A",11.6852961995151,8.06149553,7.51706100249208,7.64749846830953e-08,1.16861059927644e-06,8.08354830461082,"SEC23A"
"SSRP1",11.6319304430303,9.44257634538462,7.5142790519625,7.69715399211631e-08,1.17062403605219e-06,8.07710445283065,"SSRP1"
"NUP62",10.919818630606,7.53344399653846,7.51191728050828,7.73956875893703e-08,1.17152245978438e-06,8.07163306137378,"NUP62"
"POLR2A",10.8049989561212,8.76698308846154,7.50147743607589,7.92994335425508e-08,1.19470367247909e-06,8.04743878938063,"POLR2A"
"FASN",-2.08383869806061,15.1777387392308,-7.49144173232002,8.1174698742369e-08,1.21724116011337e-06,8.02416753736962,"FASN"
"TIPRL",12.3955919173333,8.57460086923077,7.47320548253063,8.46993912359978e-08,1.26418765802938e-06,7.98184646868821,"TIPRL"
"GRSF1",11.5989677201818,8.02273099807692,7.46023041682667,8.73023039184507e-08,1.29284940390274e-06,7.95170840947565,"GRSF1"
"FXR1",11.3998590135152,7.87232754038462,7.45962632805847,8.74254660788082e-08,1.29284940390274e-06,7.95030471196971,"FXR1"
"PRKAR2B",-1.78320943121213,15.0647128926923,-7.45300120946644,8.87879329897783e-08,1.30697466497339e-06,7.93490703267331,"PRKAR2B"
"F2",-2.85753542593941,15.5122853469231,-7.44988411485405,8.94364702615702e-08,1.31050974004283e-06,7.9276604832871,"F2"
"SAA4",-2.61477631454547,14.5704150376923,-7.4477092720901,8.98918349665482e-08,1.31119499276206e-06,7.9226037028972,"SAA4"
"HPX",-2.60357021927274,17.5619280553846,-7.42927273824428,9.38486819919865e-08,1.36271683489721e-06,7.87971151492513,"HPX"
"CCAR1",11.2395893226667,9.15675908538462,7.42579146629272,9.46156211659623e-08,1.36766454198907e-06,7.87160740731947,"CCAR1"
"GSDMD",11.4857162687879,9.246037055,7.41966737748541,9.59803919978568e-08,1.38117075300952e-06,7.85734718986428,"GSDMD"
"PAPOLA",11.4339565341818,7.93451786692308,7.41296021284553,9.7498243376366e-08,1.39674938836946e-06,7.84172361732685,"PAPOLA"
"RPLP1",12.7394255196364,10.3978521753846,7.40487923985151,9.93596766412328e-08,1.41708978818541e-06,7.82289209449264,"RPLP1"
"HAT1",11.7769817250303,9.60851100730769,7.3948872172974,1.0171171652605e-07,1.43995805842405e-06,7.79959534307502,"HAT1"
"NCBP1",11.74874246,8.14995973,7.39383009508196,1.01963865526679e-07,1.43995805842405e-06,7.79712986233112,"NCBP1"
"GRK2",12.4593071035151,8.61887871230769,7.39238635212817,1.02309266849699e-07,1.43995805842405e-06,7.79376244683935,"GRK2"
"BAG6",10.9512054235758,8.94472458807692,7.3894681551988,1.03011078297526e-07,1.44350458627407e-06,7.7869551536994,"BAG6"
"MSH2",11.2516849292727,9.18844082269231,7.37093828600194,1.07583901917436e-07,1.50102930979588e-06,7.74370450383368,"MSH2"
"CLNS1A",11.954257669697,8.30777362076923,7.36598382624682,1.08841415376746e-07,1.51200044131592e-06,7.73213269439777,"CLNS1A"
"RDX",-1.81187295018182,16.2085962407692,-7.36340562463356,1.09501741182513e-07,1.51461675627019e-06,7.72610969214551,"RDX"
"DBN1",10.7185902030909,8.76826100115385,7.32878725717711,1.18775966178166e-07,1.6358458174495e-06,7.64515314751085,"DBN1"
"HMGN5",11.3580318319394,9.268842645,7.32051492617773,1.2110874557113e-07,1.66084600229811e-06,7.62578492508568,"HMGN5"
"MRPS35",10.2360606435757,7.11340037115385,7.29979275923938,1.27160380422844e-07,1.73641557777407e-06,7.57722869974497,"MRPS35"
"NUP93",11.5115011247879,8.00892587346154,7.29747649363709,1.27855770868759e-07,1.73851342677054e-06,7.5717977726393,"NUP93"
"CPSF7",11.742726662,8.17651929730769,7.29263629011774,1.29321487101672e-07,1.75102384856231e-06,7.56044675509159,"CPSF7"
"SMARCA4",11.005449566606,7.65686831961538,7.28599196631114,1.31361575239262e-07,1.77117350816299e-06,7.54485987683845,"SMARCA4"
"TSTA3",-1.61903079393941,15.79111721,-7.25319134027993,1.41925982440355e-07,1.90560869310083e-06,7.46782978416986,"TSTA3"
"CCS",-1.29027105678789,14.5894103173077,-7.22777394242236,1.50707487334529e-07,2.01508469523543e-06,7.40804370849187,"CCS"
"GNL1",10.9990826342424,7.66765307576923,7.2204757048733,1.53330271283999e-07,2.04164664128777e-06,7.39086171907482,"GNL1"
"PLAA",11.0267971704848,9.04630404038462,7.19356908173475,1.63409869778214e-07,2.16686889305078e-06,7.32745763347558,"PLAA"
"IGHA1",-2.95904698042426,18.9988529403846,-7.16389996847664,1.75312879495765e-07,2.31514004239469e-06,7.25743705954293,"IGHA1"
"ANXA2",-3.26607177527274,14.7911678592308,-7.00415417237379,2.56479700877899e-07,3.37312852507041e-06,6.87852473148756,"ANXA2"
"APOA1",-2.36624533830305,17.6093942323077,-6.99554540176383,2.61816602468971e-07,3.42926317274665e-06,6.85801475280485,"APOA1"
"NIF3L1",-1.57704519739395,14.946239905,-6.92981080701869,3.06495692190308e-07,3.99814909040121e-06,6.7011052377463,"NIF3L1"
"GLO1",-1.4309604678788,15.8695288484615,-6.92746976794767,3.0822338005936e-07,4.00440820490076e-06,6.69550740390188,"GLO1"
"KRT1",-2.48603247363637,15.4183162596154,-6.87194470825346,3.52250795966438e-07,4.55795485587218e-06,6.5625425726115,"KRT1"
"SF3A2",10.0147301092727,9.12883076192308,6.85496779558231,3.66956121855935e-07,4.72916544191043e-06,6.52181407007965,"SF3A2"
"ADD1",-1.55815488145456,14.8148678469231,-6.82402800744333,3.95388608388807e-07,5.07520817727873e-06,6.44749917539862,"ADD1"
"CDC5L",-2.97947949872728,14.9830042926923,-6.81667185049095,4.02473494844709e-07,5.14556750978754e-06,6.42981348425963,"CDC5L"
"TRNT1",10.5947572587879,9.63376619153846,6.81234364491286,4.06702512888365e-07,5.17900144388398e-06,6.41940459675527,"TRNT1"
"S100A4",-1.68964069363638,15.6645583257692,-6.79197069863044,4.27226221822173e-07,5.41884958825041e-06,6.37037993791318,"S100A4"
"ANP32B",11.6591645916363,10.6306278269231,6.77959724371449,4.40204244561197e-07,5.56147803463339e-06,6.34058099438304,"ANP32B"
"ADAR",10.4477235204848,9.54615776846154,6.77248883969486,4.47841234014016e-07,5.63577458804304e-06,6.32345369328297,"ADAR"
"PMPCA",10.3948256960606,9.53957792192308,6.7509976921451,4.71763154809751e-07,5.91362485853317e-06,6.27163588196108,"PMPCA"
"NT5DC1",10.2764595216364,9.36914550346154,6.73103722544754,4.95148879429248e-07,6.18261772018855e-06,6.2234603308427,"NT5DC1"
"APOA2",-2.72356847551515,17.2840420430769,-6.71491023195233,5.14905187094102e-07,6.40438273405029e-06,6.18450316881251,"APOA2"
"PNP",-1.74817345539395,15.3364506938462,-6.71016036595699,5.20875950404129e-07,6.4536329144666e-06,6.17302340424447,"PNP"
"ME2",10.5463053851515,9.69870914115385,6.69567959899777,5.39518428620292e-07,6.65890245170199e-06,6.13800929797222,"ME2"
"PRDX6",-1.45556138066668,17.5607396596154,-6.68799626741981,5.49684895620037e-07,6.75838632201034e-06,6.11942137971283,"PRDX6"
"HSPA4L",10.8768610392121,9.12440095346154,6.68404868942451,5.54984050174642e-07,6.79749548477261e-06,6.10986854831134,"HSPA4L"
"F13A1",-2.07527392806061,14.7729608526923,-6.68028034788206,5.60091215317702e-07,6.83396467663311e-06,6.10074778309764,"F13A1"
"ANXA6",-2.12923337054546,14.3034903969231,-6.65125261828898,6.0107388983413e-07,7.30623527453683e-06,6.03043548943079,"ANXA6"
"MARS",10.8420220274545,10.0100832426923,6.64697099341694,6.07372652798557e-07,7.34415519035662e-06,6.02005619425847,"MARS"
"IGHA2",-2.8884911239394,18.0564924103846,-6.64602678139068,6.087707325132e-07,7.34415519035662e-06,6.01776700292789,"IGHA2"
"KCTD12",-1.2114306638788,15.2510118884615,-6.62710088568441,6.3749679504566e-07,7.66189968277725e-06,5.97186081583344,"KCTD12"
"EHD4",-1.60769835878789,14.1045872515385,-6.62145711670225,6.46327784404942e-07,7.73905171699797e-06,5.95816356754228,"EHD4"
"TPM4",-1.45222625866668,15.9645878984615,-6.61922838920904,6.49849411895085e-07,7.75229279840643e-06,5.95275352443009,"TPM4"
"STXBP3",10.0311232095757,9.25786399615385,6.59341231406409,6.92096377904355e-07,8.22569361738917e-06,5.89004642534915,"STXBP3"
"EHD1",-1.50887657133334,13.8343328157692,-6.58851050293149,7.00429080883731e-07,8.29401077695902e-06,5.87813149342232,"EHD1"
"ECH1",-1.4806288218788,15.3222192788462,-6.58633991477887,7.0415151773705e-07,8.30743463389042e-06,5.87285454085993,"ECH1"
"TKT",-1.26942659084849,16.2426208534615,-6.56763156577164,7.37083173035972e-07,8.66410220612613e-06,5.82735054305239,"TKT"
"GSTZ1",10.5172779686667,9.74154716653846,6.52904225779033,8.10059168264525e-07,9.48715281372577e-06,5.73336763357065,"GSTZ1"
"PRDX3",-1.68782957284849,16.7084773976923,-6.52704644250765,8.14027854897018e-07,9.49896504132557e-06,5.7285024240183,"PRDX3"
"DCP1A",8.92943125026666,8.21020748207692,6.51768941365483,8.32900232247637e-07,9.68397407711111e-06,5.70568691150583,"DCP1A"
"UBXN7",10.4059023726061,9.59245051769231,6.5132235972903,8.42064016910056e-07,9.75517483849953e-06,5.69479439889534,"UBXN7"
"CSTF2",10.686398506303,9.95176692384615,6.46469169988028,9.48531735978587e-07,1.09409632364195e-05,5.57628083996368,"CSTF2"
"PRMT5",10.7367491401818,10.0268483019231,6.46353087575346,9.51239870040836e-07,1.09409632364195e-05,5.57344301684178,"PRMT5"
"PCBP3",12.6582943813333,7.30286214307692,6.45706141802264,9.66477657551769e-07,1.09875809296611e-05,5.55762472127694,"PCBP3"
"KIF1BP",10.4110627833333,6.006382375,6.45658890517767,9.67600283492318e-07,1.09875809296611e-05,5.55646921665714,"KIF1BP"
"DR1",11.850098546,6.836595315,6.45656163890668,9.67665104946763e-07,1.09875809296611e-05,5.55640253773359,"DR1"
"VPS16",10.8768050253333,6.27507982230769,6.45503275490164,9.71306883297784e-07,1.09875809296611e-05,5.5526635657837,"VPS16"
"KIAA1217",10.188650260303,7.96791533423077,6.45456958655201,9.72412896236754e-07,1.09875809296611e-05,5.55153081197329,"KIAA1217"
"POLE3",12.1228581586667,6.99395663,6.44764127747007,9.89111165125864e-07,1.11073908133437e-05,5.53458375519549,"POLE3"
"ANXA5",-2.48875236115152,15.1230542719231,-6.44701835096738,9.90626750184657e-07,1.11073908133437e-05,5.53305978787117,"ANXA5"
"GLUD1",-2.13972518254546,14.5651981684615,-6.44588094399771,9.93400175577946e-07,1.11073908133437e-05,5.53027705540375,"GLUD1"
"FBXO22",11.8034610946667,6.80968909307692,6.44212067542595,1.00262554369226e-06,1.11367197914384e-05,5.52107635413952,"FBXO22"
"CTDP1",9.70372593266667,5.59830342269231,6.4419833226223,1.00296416943774e-06,1.11367197914384e-05,5.52074024790395,"CTDP1"
"IPO9",10.748453352,6.20103078,6.43601962907966,1.01777977733631e-06,1.12230913482483e-05,5.5061449768048,"IPO9"
"DPYSL3",-1.24674864024244,15.5063906192308,-6.43559062197894,1.01885411597413e-06,1.12230913482483e-05,5.50509489811647,"DPYSL3"
"VAV1",10.718428574,6.18370879269231,6.43464157687153,1.02123486247694e-06,1.12230913482483e-05,5.50277185510194,"VAV1"
"SUPT5H",9.79848503066666,5.65297213307692,6.43029802301353,1.03220349131856e-06,1.13049181011647e-05,5.492138614883,"SUPT5H"
"OSGEP",10.6345824462424,9.94726929576923,6.42436038839853,1.04739201278841e-06,1.13684378190183e-05,5.47759973661186,"OSGEP"
"OPTN",9.36981147266667,5.405660465,6.42390696856946,1.04856117783013e-06,1.13684378190183e-05,5.47648933991429,"OPTN"
"RHEB",9.635952248,5.55920322,6.42387982036759,1.04863122294466e-06,1.13684378190183e-05,5.47642285497953,"RHEB"
"TJP2",10.1527083926667,5.857331765,6.41512937437431,1.07145840909952e-06,1.15768014639743e-05,5.45498926559152,"TJP2"
"FBLIM1",10.0057896706667,5.77257096384615,6.41357284772758,1.07557161131671e-06,1.15822459755548e-05,5.45117581555658,"FBLIM1"
"INTS3",9.71755042,5.60627908846154,6.41020726688288,1.08452039380267e-06,1.16347390052622e-05,5.44292935353451,"INTS3"
"SMAP2",9.88773088733332,5.70446012730769,6.40848762745256,1.089121993208e-06,1.16347390052622e-05,5.43871537177151,"SMAP2"
"RAB3GAP1",9.66864762133333,5.57806593538462,6.40729123450402,1.09233515599191e-06,1.16347390052622e-05,5.43578342294356,"RAB3GAP1"
"Q6ZSR9",10.370889676,5.98320558230769,6.40632065167398,1.09494894970058e-06,1.16347390052622e-05,5.43340474628565,"Q6ZSR9"
"METTL16",10.3790591793333,5.98791875730769,6.40048382966934,1.11080247337458e-06,1.17642413764325e-05,5.41909793496467,"METTL16"
"FAM120A",9.5304098130909,8.90476931461538,6.39852253791067,1.11618188724322e-06,1.17823278821168e-05,5.41428974782046,"FAM120A"
"UBR7",10.8955914666667,6.28591815384615,6.3971090975328,1.12007509991689e-06,1.17846590020764e-05,5.41082438986748,"UBR7"
"SEC61A1",11.2885779233333,6.51264110961538,6.39466255960837,1.12684661085081e-06,1.18171593928766e-05,5.4048256710967,"SEC61A1"
"RAP1B",-1.39308385824243,16.040491705,-6.38624352802969,1.150468933982e-06,1.20255856975512e-05,5.38417806561017,"RAP1B"
"CLEC16A",10.6128004626667,6.12276949769231,6.37954701908098,1.16961777913965e-06,1.21860501729193e-05,5.3677496312277,"CLEC16A"
"SF3B1",10.1794280223636,9.52629784961538,6.37154727705157,1.19291922219484e-06,1.23886012427937e-05,5.3481178569545,"SF3B1"
"ATXN2L",10.1971802586667,5.88298861076923,6.36192942121924,1.22156061815926e-06,1.26162332603017e-05,5.32450632702534,"ATXN2L"
"P0CG05",-2.61544908103031,18.131593325,-6.36155113877899,1.22270132251599e-06,1.26162332603017e-05,5.32357745924922,"P0CG05"
"ADSS",11.0219830461212,10.3364161873077,6.35622422089592,1.23888019161517e-06,1.27422004323496e-05,5.31049570375166,"ADSS"
"PAX1",11.1302138213333,6.42127720461538,6.32946453015022,1.3235134988612e-06,1.35691847215514e-05,5.24473537577257,"PAX1"
"MAP2K1",11.4719099779394,9.09320678538462,6.31788429297962,1.36194120153933e-06,1.3918692088343e-05,5.21625484938415,"MAP2K1"
"C9orf64",10.315029280303,9.70827757730769,6.31619277317822,1.3676486092626e-06,1.39326488480116e-05,5.21209356599282,"C9orf64"
"QDPR",-1.53921562115153,15.0563272596154,-6.30675121593072,1.3999557578404e-06,1.42166393256641e-05,5.18886117682291,"QDPR"
"UMPS",10.2863073432121,9.68060553807692,6.29922401101671,1.42626807917231e-06,1.44381522588768e-05,5.17033285758994,"UMPS"
"STX7",-1.27682352363638,14.5004914376923,-6.29126547195446,1.45463588548139e-06,1.46584863428987e-05,5.15073656691117,"STX7"
"UBR4",9.545434864,8.98356048230769,6.29056235003868,1.457169567898e-06,1.46584863428987e-05,5.14900496409811,"UBR4"
"AIMP2",10.8190440038182,10.2071394642308,6.28873664036812,1.46376945600174e-06,1.46788630759675e-05,5.14450849258499,"AIMP2"
"TPM2",-2.14436229321212,15.6403828923077,-6.26386789421071,1.55675879612509e-06,1.55627382453751e-05,5.08322685459068,"TPM2"
"USP9X",9.60300031466666,9.02313456923077,6.26169804681591,1.56515214247697e-06,1.55980534944366e-05,5.0778769756856,"USP9X"
"TARS",10.8399771951515,10.2040874453846,6.25857853197291,1.57729970961653e-06,1.56704481986361e-05,5.07018481734981,"TARS"
"KATNA1",-11.8743789649697,5.87556532461538,-6.25664539736428,1.58487553624834e-06,1.56971160364843e-05,5.06541757176126,"KATNA1"
"AKR1C2",-11.4408981715394,8.91787401138462,-6.25387075134777,1.59581393534624e-06,1.57568212877726e-05,5.05857445086978,"AKR1C2"
"C1QBP",10.3203626488485,9.73131343615385,6.24305844791841,1.63917680679665e-06,1.61256277515936e-05,5.03190073854312,"C1QBP"
"GNAI2",-1.66326846351516,15.8783703084615,-6.24206613994047,1.64321604075135e-06,1.61256277515936e-05,5.02945215725622,"GNAI2"
"PPA1",-1.20548688769698,16.1218475419231,-6.23684666670194,1.66462943264276e-06,1.62859629553372e-05,5.01657118423218,"PPA1"
"PTPN1",10.2608905150667,5.91974452792308,6.23338063855469,1.67900576756394e-06,1.6376685434993e-05,5.00801599935017,"PTPN1"
"VPS4A",11.0425774896667,6.3707177825,6.20915991365826,1.78305667532282e-06,1.73388753670028e-05,4.9481991853784,"VPS4A"
"ACACB",-11.114849794,5.54490093730769,-6.20748986403333,1.79046837098846e-06,1.7358347439583e-05,4.94407262938426,"ACACB"
"PAFAH1B1",-1.35021828678788,14.9412640569231,-6.19471304084936,1.84821876255082e-06,1.78642590633301e-05,4.91249318615982,"PAFAH1B1"
"ANKFY1",9.84288783066665,7.86640187307692,6.17737267412046,1.92963933104853e-06,1.85952330730773e-05,4.86960917994363,"ANKFY1"
"AKR1B10",10.9470140465576,7.40207659776923,6.15295663017994,2.05050839730543e-06,1.96856365514087e-05,4.8091776907755,"AKR1B10"
"RAVER1",10.6399390638182,8.52861165115385,6.15206597236879,2.05506021960795e-06,1.96856365514087e-05,4.80697217604983,"RAVER1"
"CUL5",10.1083029024848,6.89190797115385,6.14388623467675,2.09734719544732e-06,2.00020470053203e-05,4.78671337807961,"CUL5"
"UBA3",9.37280236751515,8.91840309307692,6.1432720659937,2.10055775655748e-06,2.00020470053203e-05,4.78519200839641,"UBA3"
"PLIN4",-2.41512385248486,15.2265472776923,-6.14114861162903,2.11169663990101e-06,2.00486228326696e-05,4.7799316826395,"PLIN4"
"TUBB6",-2.35596022339394,14.6988482615385,-6.11652649876511,2.2453258578331e-06,2.1254426778131e-05,4.71890568132357,"TUBB6"
"ALDH1A1",-2.62668427018182,15.5344929969231,-6.10192047566798,2.32862571136206e-06,2.19781173757672e-05,4.68267790930212,"ALDH1A1"
"IDH1",-1.30280305048485,16.0749129273077,-6.09155414477195,2.38964559071881e-06,2.24298917845077e-05,4.65695402304173,"IDH1"
"PON3",-11.927045278303,7.52172075307692,-6.09141569068627,2.39047148342214e-06,2.24298917845077e-05,4.65661038455044,"PON3"
"NOP58",10.1262178152121,9.603962645,6.08657124994973,2.4195524166447e-06,2.26223399211428e-05,4.64458553506822,"NOP58"
"NID2",-11.1448838178788,7.01729264038461,-6.08453218161304,2.43190009488308e-06,2.26223399211428e-05,4.63952352589494,"NID2"
"AK1",-1.82055473830304,15.4166165923077,-6.08449420749823,2.43213065528023e-06,2.26223399211428e-05,4.63942925113748,"AK1"
"FAF1",10.9370938569091,7.53644303961538,6.07151397017011,2.51225615987006e-06,2.33000867544018e-05,4.60719673160672,"FAF1"
"CAB39",10.831819440303,7.45041344653846,6.06929351455942,2.52622905258149e-06,2.33621585871297e-05,4.60168136203875,"CAB39"
"CRMP1",-1.16869163424244,16.8763806073077,-6.05943781283476,2.58920836802512e-06,2.38757748649213e-05,4.57719548521399,"CRMP1"
"ME1",-1.51077958284851,14.4890946726923,-6.05660399276179,2.60761044455706e-06,2.39765670962281e-05,4.57015341220567,"ME1"
"SNRPA1",10.4513007180606,10.0066878353846,6.04356457799201,2.69401237011095e-06,2.47002448448173e-05,4.5377410274301,"SNRPA1"
"PITPNA",11.2142885369091,7.74478136730769,6.03792028973167,2.73230914315341e-06,2.49800001150407e-05,4.52370616582638,"PITPNA"
"GFPT1",10.5401401721212,7.27307364384615,6.02283769955747,2.83738100820376e-06,2.58669194753575e-05,4.48618849938922,"GFPT1"
"HBG2",-8.18475850842425,17.4237595265385,-6.01722415991443,2.87752728406986e-06,2.61585978883291e-05,4.47221978280765,"HBG2"
"PPM1G",9.98631053842423,10.4239443838462,6.00860437023829,2.94029943388417e-06,2.6653731308854e-05,4.4507649253028,"PPM1G"
"CSNK2A2",9.14285491401817,8.67818691703846,6.00387248947311,2.97534795392521e-06,2.68954692511155e-05,4.43898439514474,"CSNK2A2"
"RBM14",10.0549237935151,9.632680485,6.00108625374456,2.99618343720322e-06,2.70077321628795e-05,4.43204684423955,"RBM14"
